,tweets,len,ID,Date,Source,Likes,RTs
2962,When GeM connected a woman entrepreneur based in Tamil Nadu with the Prime Minister’s Office. https://t.co/R4mBkQieo7,117,1.02787E+18,10-08-18 10:40,Twitter Web Client,3873,1009
2963,Congratulations to Team GeM for this momentous feat! This platform augurs well for lakhs of small entrepreneurs acr… https://t.co/ECamUTOTPX,140,1.02787E+18,10-08-18 10:40,Twitter Web Client,5433,1432
2964,We remember how Bapu led from the front and also how stalwarts like Loknayak JP and Dr. Lohia worked at the grassro… https://t.co/zYEGVulEGz,140,1.02787E+18,10-08-18 10:36,Twitter Web Client,5161,1131
2965,Absolutely! https://t.co/h0SXe5vw7E,35,1.02787E+18,10-08-18 10:36,Twitter Web Client,4050,867
2966,"An amazing aspect of Shri Harivansh Ji’s illustrious career in journalism, that makes us proud. https://t.co/0juS5hwzbD",119,1.02787E+18,10-08-18 10:35,Twitter Web Client,3807,868
2967,Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribu… https://t.co/iXUGBoQDGC,140,1.02759E+18,09-08-18 16:04,Twitter for iPhone,26630,5120
2968,Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the… https://t.co/wXpH0fDria,139,1.02759E+18,09-08-18 15:58,Twitter for iPhone,12158,2563
2969,I thank all the Rajya Sabha MPs who supported Shri Harivansh Ji. It is gladdening that he got support across party… https://t.co/H5YnDUVfPM,139,1.02745E+18,09-08-18 7:07,Twitter Web Client,17028,3178
2970,I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer… https://t.co/kQBuSBqtlz,140,1.02745E+18,09-08-18 7:06,Twitter Web Client,18534,4101
2971,"Mahatma Gandhi’s clarion call galvanised the nation. 

Here is another official report indicating the spread of the… https://t.co/bmrBsJ1XGm",140,1.02738E+18,09-08-18 2:28,Twitter Web Client,9433,2265
2972,"“It does not read well.”

Pages from a report filed by the colonial administrators show how through the Quit India… https://t.co/iEw19tS8cD",139,1.02738E+18,09-08-18 2:24,Twitter Web Client,8300,2175
2973,"Thanks to the National Archives, I found some fascinating nuggets of history relating to the Quit India Movement.… https://t.co/rePCMn0gFB",138,1.02738E+18,09-08-18 2:21,Twitter Web Client,8413,2811
2974,Remembering the great women and men who took part in the Quit India Movement. https://t.co/S0PcuR5iLj,101,1.02738E+18,09-08-18 2:18,Twitter Media Studio,14226,3320
2975,"In Chennai, I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public… https://t.co/YTBw7HTZxn",140,1.02709E+18,08-08-18 7:06,Twitter Web Client,25093,4286
2976,"தன்னிகரற்ற தலைவரும், பழுத்த நிர்வாகியும், மக்கள் நலனுக்காகவும் சமூக நீதிக்காகவும் தன் வாழ்நாளை அர்ப்பணித்த தலைவருக்… https://t.co/JJfY05peal",140,1.02709E+18,08-08-18 7:05,Twitter Web Client,19431,3278
2977,RT @PMOIndia: இந்த துயர்மிகுந்த வேளையில் அந்த உயர்ந்த தலைவரின் குடும்பத்தாருக்கும் எண்ணிலடங்கா தொண்டர்களுக்கும் எனது ஆழ்ந்த இரங்கலை தெரிவி…,139,1.02684E+18,07-08-18 14:24,Twitter for iPhone,0,1940
2978,RT @PMOIndia: சனநாயக மாண்புகள் நிலைக்கும் வகையில் நெருக்கடி நிலையை துணிவோடு எதிர்த்து போர்க்குரல் எழுப்பியதற்காக அவர் என்றும் சரித்திரத்தி…,139,1.02684E+18,07-08-18 14:24,Twitter for iPhone,0,1073
2979,RT @PMOIndia: கலைஞர் கருணாநிதியோடு பல சந்தர்ப்பங்களில் உரையாடும் வாய்ப்பு எனக்கு கிடைத்தன. சமூக நீதி நிலைபெறும்  வகையில் மிகச்சிறந்த கொள்கை…,140,1.02684E+18,07-08-18 14:24,Twitter for iPhone,0,1186
2980,RT @PMOIndia: தேச முன்னேற்றத்தோடு பிராந்திய பிரச்சனைகளை தீர்க்கவும் அரும்பாடுபட்ட தலைவர் கலைஞர் கருணாநிதி. தமிழர்கள் வாழ்வு  மேம்படுவதையே இ…,140,1.02684E+18,07-08-18 14:24,Twitter for iPhone,0,1239
2981,RT @PMOIndia: கலைஞர் கருணாநிதியின் மறைவு மிகுந்த துயரை அளிக்கிறது. பாரதத்தின் மகத்தான தலைவர்களில் முதன்மையானவர் கலைஞர். ஏழை எளியோரின் மேம்…,139,1.02684E+18,07-08-18 14:24,Twitter for iPhone,0,1346
2982,My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and par… https://t.co/J7BERvcT6H,140,1.02682E+18,07-08-18 13:23,Twitter Web Client,20717,4544
2983,I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and… https://t.co/eTiRW5otoV,140,1.02682E+18,07-08-18 13:22,Twitter Web Client,20324,4213
2984,Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to… https://t.co/TGw71buniT,139,1.02682E+18,07-08-18 13:21,Twitter Web Client,17068,3803
2985,"Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. 

We… https://t.co/I5XpkUeCxH",139,1.02682E+18,07-08-18 13:20,Twitter Web Client,34602,7280
2986,That is great! Khadi is wonderful and empowers lakhs of weavers across India. https://t.co/R4dIA9WRrM,101,1.02682E+18,07-08-18 13:08,Twitter Web Client,5710,1271
2987,It was a long pending and much needed change to ensure justice for the OBC communities. https://t.co/e74zeOmXyn,111,1.02682E+18,07-08-18 13:08,Twitter Web Client,4403,1016
2988,Thanks. Truly a special moment for the nation. https://t.co/FxDKonwgoc,70,1.02682E+18,07-08-18 13:07,Twitter Web Client,3925,831
2989,Glimpses from this morning's @BJP4India Parliamentary Party Meeting. https://t.co/a7iSHWCvj2,92,1.02677E+18,07-08-18 10:15,Twitter Web Client,14046,2817
2990,"A historic moment for our country! 

I am glad that the Parliament has passed the Constitution (123rd Amendment) Bi… https://t.co/5whTb4fCrb",140,1.02647E+18,06-08-18 14:06,Twitter Web Client,30124,6756
2991,"Thanks for sharing this. 

Our Nari Shakti is adding valuable momentum to Swachh Bharat Mission. https://t.co/uJAuxcC8HV",120,1.02647E+18,06-08-18 13:57,Twitter Web Client,8800,1951
2992,Ujjwala's success is due to teamwork and the support we have got from women across the nation. https://t.co/yV7eCWxEbi,118,1.02647E+18,06-08-18 13:57,Twitter Web Client,5921,1280
2993,"Glad you feel so. 

The next-generation infrastructure being built today will help generations to come. https://t.co/a6suzQMfm7",127,1.02647E+18,06-08-18 13:56,Twitter Web Client,4908,1114
2994,Thanks. https://t.co/SPmNQkcys2,31,1.02647E+18,06-08-18 13:55,Twitter Web Client,5230,1146
2995,"Delighted to receive a letter from my young friend Samakit, who shares his experiences from a family holiday to Lad… https://t.co/Ph9Ki16cwA",140,1.02592E+18,05-08-18 1:49,Twitter for iPhone,15785,3519
2996,"Pranav Saxena from Saharanpur expresses support for Swachh Bharat Mission and urges others to support it too.
It is… https://t.co/qlNpX9MZtI",140,1.02592E+18,05-08-18 1:43,Twitter for iPhone,20996,4432
2997,Swachh Bharat Mission will save lakhs of lives and result in over 14 million more years of healthy living…fascinati… https://t.co/Nankhpz4po,140,1.02568E+18,04-08-18 9:58,Twitter Web Client,23360,5554
2998,"Impressive victories for @BJP4Maharashtra! Great performance in Jalgaon and outstanding win in Sangli. 

I thank th… https://t.co/x6V3ILevYG",140,1.02541E+18,03-08-18 16:04,Twitter for iPhone,14624,3773
2999,"Congratulations to all beneficiaries of Ujjwala Yojana, spread across the length and breadth of India. 

A few week… https://t.co/HIZbhozyFc",140,1.02541E+18,03-08-18 15:54,Twitter for iPhone,20953,4217
3000,I congratulate @dpradhanbjp Ji and the entire team that has worked tirelessly to ensure the success of Ujjwala Yoja… https://t.co/BkzwNltSu5,140,1.02541E+18,03-08-18 15:53,Twitter for iPhone,6981,1693
3001,"A day that will make every Indian proud! With the blessings of our Nari Shakti, we have been able to ensure a healt… https://t.co/Syrlte3W4F",140,1.02541E+18,03-08-18 15:53,Twitter for iPhone,9706,2307
3002,"In line with our commitment to ensure every Indian has a home, over a crore houses have been constructed from 2014… https://t.co/irh9p1KGu6",139,1.02529E+18,03-08-18 8:16,Twitter Web Client,7753,2011
3003,You would be happy to know that in the railways sector there is significant addition in capacity and rolling stock.… https://t.co/v03agCC3Zn,140,1.02529E+18,03-08-18 8:16,Twitter Web Client,7654,1876
3004,"Pace of road construction has increased significantly in the last four years. At the same time, more green technolo… https://t.co/SOGu49j3ed",140,1.02529E+18,03-08-18 8:16,Twitter Web Client,2995,1187
3005,"Reviewed the progress of key infrastructure sectors including roads, housing, railways, aviation and ports. https://t.co/1nRdaj2xrM",131,1.02529E+18,03-08-18 8:16,Twitter Web Client,13031,2785
3006,Interesting picture. https://t.co/qXDictQI5J,44,1.02502E+18,02-08-18 14:22,Twitter Web Client,16354,3493
3007,India is eternally grateful to Dr. Babasaheb Ambedkar for the Constitution. It has safeguarded the interests of the… https://t.co/6iebpI6d1z,140,1.02502E+18,02-08-18 14:20,Twitter Web Client,8455,1857
3008,"Things in the Northeast are changing rapidly. The fruits of development are reaching all sections of society, acros… https://t.co/yoUF4GUKhu",140,1.02502E+18,02-08-18 14:18,Twitter Web Client,6116,1692
3009,"We are doing our best. I tell fellow MPs, across party lines, that Parliament is the ideal place to discuss, debate… https://t.co/Eu7AsZSxTB",140,1.02502E+18,02-08-18 14:17,Twitter Web Client,5625,1429
3010,"Hukmdev Ji is a fantastic Parliamentarian. His knowledge, combined with a great sense of humour is legendary...an a… https://t.co/ggMJnsnmeq",140,1.02502E+18,02-08-18 14:16,Twitter Web Client,7779,1764
3011,"Birthday wishes to the Chief Minister of Gujarat, Shri Vijay Rupani Ji. Under his leadership, Gujarat continues to… https://t.co/CqI3NFWUuN",139,1.02485E+18,02-08-18 2:33,Twitter for iPhone,19335,3118
3012,"MPs represent the aspirations of their constituents. That is why, it is vital that Parliament functions and we have… https://t.co/0VUAbxE4EI",140,1.0247E+18,01-08-18 17:01,Twitter for iPhone,13510,2967
3013,"This evening at Parliament’s Central Hall, five leaders were honoured with the Outstanding Parliamentarian Award. I… https://t.co/lPlUgfb9Dp",140,1.0247E+18,01-08-18 16:59,Twitter for iPhone,8519,2039
3014,"Delighted to see this! Congratulations to Arunachal Pradesh and best wishes to the students, teachers as well as th… https://t.co/9IAD61Hxi2",140,1.0247E+18,01-08-18 16:55,Twitter for iPhone,8292,1925
3015,"They certainly do. Additionally, every athlete who shines on the world stage inspires so many youngsters across Ind… https://t.co/E7foZdvDRi",140,1.0247E+18,01-08-18 16:54,Twitter for iPhone,5266,1190
3016,Yes I am sure. I appeal to everyone to tell as many people as they can about participation in this survey. Lets lea… https://t.co/VuwBRqkES8,140,1.0247E+18,01-08-18 16:52,Twitter for iPhone,6974,1480
3017,Swachh Survekshan Grameen is an extensive effort that will give both strength and crucial feedback to the nation's… https://t.co/Qu0rIix71Z,139,1.02426E+18,31-07-18 11:39,Twitter Web Client,19208,4183
3018,"What are your thoughts and ideas for my 15th August speech? 

Share them with me on a specially created forum on th… https://t.co/lkJX9lwPKi",140,1.02412E+18,31-07-18 2:25,Twitter for iPhone,26996,5924
3019,Had a wonderful interaction with our athletes who won medals in Table Tennis in the 2018 Commonwealth Games.… https://t.co/LrtKW9mD8Q,133,1.02393E+18,30-07-18 14:01,Twitter Web Client,17007,3087
3020,"Our nation is built thanks to the countless sacrifices of several brave women and men. 

It is not only our duty to… https://t.co/bEl8ykqiC6",140,1.02393E+18,30-07-18 13:57,Twitter Web Client,7473,1681
3021,I hope more youngsters across India visit Pandharpur and know more about this unique town. The Shri Vitthal-Rukmini… https://t.co/HWeQp1X5bU,140,1.02393E+18,30-07-18 13:53,Twitter Web Client,10597,2258
3022,Well said. https://t.co/LuWNEMYAjJ,34,1.02393E+18,30-07-18 13:50,Twitter Web Client,5382,1054
3023,"Thank you. 

The gains in smaller towns and villages due to Digital India are unparalleled. https://t.co/YHzoBRLivD",115,1.02393E+18,30-07-18 13:49,Twitter Web Client,6883,1429
3024,"India is proud of our industry and industrialists. They contribute greatly to national growth.

Some people publicl… https://t.co/2lOw6AMTV7",140,1.02352E+18,29-07-18 10:47,Twitter Media Studio,39165,10505
3025,"In my speech at Lucknow, highlighted the steps being taken by the Central Government towards realising the dream of… https://t.co/tWGxKqLOLP",140,1.02352E+18,29-07-18 10:46,Twitter Web Client,14333,2945
3026,UP Government’s focus on law and order as well as importance to all regions of the state augurs well for investment… https://t.co/ANoagov7dK,140,1.02352E+18,29-07-18 10:45,Twitter Web Client,10496,2123
3027,"Having served as CM, I understand the effort it takes to ensure a healthy investment climate. I have no hesitation… https://t.co/zcYeDrrD5t",139,1.02352E+18,29-07-18 10:44,Twitter Media Studio,12020,3232
